SystemTime,destinationIP,lastHopIP,linkQuality,neighborLinkQuality,tcEdgeCost,validityTime
1466418806,10.0.0.4,10.0.0.5,0.761,0.886,1518,281578
1466418806,10.0.0.6,10.0.0.5,0.894,0.894,1280,281578
1466418806,10.0.0.3,10.0.0.6,0.263,0.345,11293,280849
1466418806,10.0.0.5,10.0.0.6,0.894,0.808,1417,280849
1466418832,10.0.0.2,10.0.0.1,1,0.886,1155,274703
1466418832,10.0.0.1,10.0.0.2,0.886,1,1155,0
1466418832,10.0.0.3,10.0.0.2,0.831,0.761,1618,0
1466418832,10.0.0.2,10.0.0.3,0.788,0.831,1562,270543
1466418832,10.0.0.4,10.0.0.3,0.521,0.682,2877,270543
1466418832,10.0.0.5,10.0.0.3,0.94,0.313,3468,270543
1466418832,10.0.0.6,10.0.0.3,0.442,0.098,23570,270543
1466418832,10.0.0.3,10.0.0.4,0.682,0.553,2714,282854
1466418832,10.0.0.5,10.0.0.4,1,0.662,1545,282854
1466418832,10.0.0.3,10.0.0.5,0.36,0.94,3015,282132
1466418832,10.0.0.4,10.0.0.5,0.713,1,1434,282132
1466418832,10.0.0.6,10.0.0.5,0.776,0.886,1488,282132
1466418832,10.0.0.3,10.0.0.6,0.141,0.474,15285,272256
1466418832,10.0.0.5,10.0.0.6,0.894,0.831,1377,272256
1466418863,10.0.0.2,10.0.0.1,1,0.886,1155,273697
1466418863,10.0.0.1,10.0.0.2,0.94,1,1088,0
1466418863,10.0.0.3,10.0.0.2,1,1,1024,0
1466418863,10.0.0.2,10.0.0.3,1,1,1024,274664
1466418863,10.0.0.4,10.0.0.3,0.584,0.94,1862,274664
1466418863,10.0.0.5,10.0.0.3,0.607,0.47,3579,274664
1466418863,10.0.0.3,10.0.0.4,0.944,0.521,2077,281194
1466418863,10.0.0.5,10.0.0.4,1,0.662,1545,281194
1466418863,10.0.0.3,10.0.0.5,0.364,0.812,3458,268165
1466418863,10.0.0.4,10.0.0.5,0.776,1,1318,268165
1466418863,10.0.0.6,10.0.0.5,0.776,0.776,1698,268165
1466418863,10.0.0.5,10.0.0.6,0.812,0.776,1624,265623
1466418894,10.0.0.2,10.0.0.1,1,1,1024,271385
1466418894,10.0.0.1,10.0.0.2,1,1,1024,0
1466418894,10.0.0.3,10.0.0.2,0.894,0.831,1377,0
1466418894,10.0.0.2,10.0.0.3,0.886,0.894,1292,274365
1466418894,10.0.0.4,10.0.0.3,0.662,0.886,1743,274365
1466418894,10.0.0.5,10.0.0.3,0.596,0.682,2517,274365
1466418894,10.0.0.6,10.0.0.3,0.364,0.607,4619,274365
1466418894,10.0.0.3,10.0.0.4,0.886,0.611,1888,284666
1466418894,10.0.0.5,10.0.0.4,0.776,0.94,1401,284666
1466418894,10.0.0.3,10.0.0.5,0.682,0.732,2046,278461
1466418894,10.0.0.4,10.0.0.5,0.94,0.776,1401,278461
1466418894,10.0.0.6,10.0.0.5,0.776,0.894,1474,278461
1466418894,10.0.0.3,10.0.0.6,0.462,0.329,6717,281504
1466418894,10.0.0.5,10.0.0.6,0.831,0.662,1858,281504
1466418925,10.0.0.2,10.0.0.1,1,0.894,1145,273897
1466418925,10.0.0.1,10.0.0.2,0.894,1,1145,0
1466418925,10.0.0.3,10.0.0.2,1,1,1024,0
1466418925,10.0.0.2,10.0.0.3,0.94,1,1088,274613
1466418925,10.0.0.4,10.0.0.3,0.721,0.831,1706,274613
1466418925,10.0.0.5,10.0.0.3,0.576,0.576,3081,274613
1466418925,10.0.0.6,10.0.0.3,0.353,0.274,10569,274613
1466418925,10.0.0.3,10.0.0.4,0.831,0.576,2136,278284
1466418925,10.0.0.5,10.0.0.4,0.94,0.576,1887,278284
1466418925,10.0.0.3,10.0.0.5,0.576,0.627,2831,277558
1466418925,10.0.0.4,10.0.0.5,0.576,0.94,1887,277558
1466418925,10.0.0.6,10.0.0.5,0.701,0.831,1754,277558
1466418925,10.0.0.3,10.0.0.6,0.364,0.497,5637,281752
1466418925,10.0.0.5,10.0.0.6,0.897,0.627,1817,281752
1466418956,10.0.0.2,10.0.0.1,1,0.796,1286,269683
1466418956,10.0.0.1,10.0.0.2,0.788,1,1299,0
1466418956,10.0.0.3,10.0.0.2,1,0.839,1220,0
1466418956,10.0.0.2,10.0.0.3,0.886,1,1155,273862
1466418956,10.0.0.4,10.0.0.3,0.607,1,1684,273862
1466418956,10.0.0.5,10.0.0.3,0.796,0.94,1366,273862
1466418956,10.0.0.6,10.0.0.3,0.407,0.776,3233,273862
1466418956,10.0.0.3,10.0.0.4,1,0.553,1851,284163
1466418956,10.0.0.5,10.0.0.4,1,0.721,1419,284163
1466418956,10.0.0.3,10.0.0.5,0.94,0.776,1401,281730
1466418956,10.0.0.4,10.0.0.5,0.701,1,1458,281730
1466418956,10.0.0.6,10.0.0.5,0.894,0.776,1474,281730
1466418956,10.0.0.3,10.0.0.6,0.776,0.419,3142,281001
1466418956,10.0.0.5,10.0.0.6,0.721,0.886,1601,281001
1466418982,10.0.0.2,10.0.0.1,1,1,1024,269736
1466418982,10.0.0.1,10.0.0.2,1,1,1024,0
1466418982,10.0.0.3,10.0.0.2,1,1,1024,0
1466418982,10.0.0.2,10.0.0.3,1,1,1024,271003
1466418982,10.0.0.4,10.0.0.3,1,1,1024,271003
1466418982,10.0.0.5,10.0.0.3,0.944,0.94,1151,271003
1466418982,10.0.0.6,10.0.0.3,0.682,0.721,2079,271003
1466418982,10.0.0.3,10.0.0.4,1,1,1024,284817
1466418982,10.0.0.5,10.0.0.4,1,1,1024,284817
1466418982,10.0.0.3,10.0.0.5,0.94,0.944,1151,280476
1466418982,10.0.0.4,10.0.0.5,1,1,1024,280476
1466418982,10.0.0.6,10.0.0.5,1,0.839,1220,280476
1466418982,10.0.0.3,10.0.0.6,0.721,0.701,2021,281655
1466418982,10.0.0.5,10.0.0.6,0.839,1,1220,281655
1466419013,10.0.0.2,10.0.0.1,1,1,1024,272740
1466419013,10.0.0.1,10.0.0.2,1,1,1024,0
1466419013,10.0.0.3,10.0.0.2,1,1,1024,0
1466419013,10.0.0.2,10.0.0.3,1,1,1024,269991
1466419013,10.0.0.4,10.0.0.3,0.894,1,1145,269991
1466419013,10.0.0.5,10.0.0.3,0.886,0.748,1542,269991
1466419013,10.0.0.6,10.0.0.3,0.553,0.435,4254,269991
1466419013,10.0.0.3,10.0.0.4,0.839,0.886,1376,284059
1466419013,10.0.0.5,10.0.0.4,1,0.886,1155,284059
1466419013,10.0.0.3,10.0.0.5,0.729,0.944,1485,277859
1466419013,10.0.0.4,10.0.0.5,0.886,1,1155,277859
1466419013,10.0.0.6,10.0.0.5,0.748,0.732,1864,277859
1466419013,10.0.0.3,10.0.0.6,0.435,0.529,4443,275220
1466419013,10.0.0.5,10.0.0.6,0.776,0.878,1501,275220
1466419044,10.0.0.2,10.0.0.1,1,0.847,1208,268321
1466419044,10.0.0.1,10.0.0.2,0.886,1,1155,0
1466419044,10.0.0.3,10.0.0.2,1,0.894,1145,0
1466419044,10.0.0.2,10.0.0.3,0.897,1,1140,271598
1466419044,10.0.0.4,10.0.0.3,0.686,0.761,1961,271598
1466419044,10.0.0.5,10.0.0.3,0.721,0.446,3174,271598
1466419044,10.0.0.6,10.0.0.3,0.282,0.372,9734,271598
1466419044,10.0.0.3,10.0.0.4,0.761,0.776,1733,271452
1466419044,10.0.0.5,10.0.0.4,1,0.435,2352,271452
1466419044,10.0.0.3,10.0.0.5,0.607,0.732,2297,281073
1466419044,10.0.0.4,10.0.0.5,0.497,1,2056,281073
1466419044,10.0.0.6,10.0.0.5,0.662,0.776,1989,281073
1466419044,10.0.0.3,10.0.0.6,0.466,0.31,7082,280344
1466419044,10.0.0.5,10.0.0.6,0.776,0.748,1760,280344
1466419075,10.0.0.2,10.0.0.1,1,0.937,1092,273998
1466419075,10.0.0.1,10.0.0.2,0.937,1,1092,0
1466419075,10.0.0.3,10.0.0.2,0.776,1,1318,0
1466419075,10.0.0.2,10.0.0.3,1,0.776,1318,271358
1466419075,10.0.0.4,10.0.0.3,0.553,0.839,2206,271358
1466419075,10.0.0.5,10.0.0.3,0.94,0.721,1507,271358
1466419075,10.0.0.6,10.0.0.3,0.129,0.553,14310,271358
1466419075,10.0.0.3,10.0.0.4,0.894,0.553,2071,284816
1466419075,10.0.0.5,10.0.0.4,1,0.732,1396,284816
1466419075,10.0.0.3,10.0.0.5,0.721,0.839,1691,275557
1466419075,10.0.0.4,10.0.0.5,0.662,1,1545,275557
1466419075,10.0.0.6,10.0.0.5,0.721,0.878,1615,275557
1466419075,10.0.0.3,10.0.0.6,0.553,0.364,5077,267547
1466419075,10.0.0.5,10.0.0.6,0.776,0.721,1827,267547
1466419106,10.0.0.2,10.0.0.1,1,0.776,1318,273693
1466419106,10.0.0.1,10.0.0.2,0.776,1,1318,0
1466419106,10.0.0.3,10.0.0.2,1,0.894,1145,0
1466419106,10.0.0.2,10.0.0.3,0.94,1,1088,275063
1466419106,10.0.0.4,10.0.0.3,0.721,0.894,1587,275063
1466419106,10.0.0.5,10.0.0.3,0.396,0.521,4956,275063
1466419106,10.0.0.6,10.0.0.3,0.278,0.349,10537,275063
1466419106,10.0.0.3,10.0.0.4,0.894,0.721,1587,285364
1466419106,10.0.0.5,10.0.0.4,0.894,0.732,1561,285364
1466419106,10.0.0.3,10.0.0.5,0.521,0.419,4678,281274
1466419106,10.0.0.4,10.0.0.5,0.732,0.894,1561,281274
1466419106,10.0.0.6,10.0.0.5,0.721,0.886,1601,281274
1466419106,10.0.0.3,10.0.0.6,0.349,0.207,14116,282202
1466419106,10.0.0.5,10.0.0.6,0.886,0.721,1601,282202
1466419132,10.0.0.2,10.0.0.1,1,0.776,1318,272336
1466419132,10.0.0.1,10.0.0.2,0.788,1,1299,0
1466419132,10.0.0.3,10.0.0.2,0.886,0.886,1303,0
1466419132,10.0.0.2,10.0.0.3,0.886,0.886,1303,274363
1466419132,10.0.0.4,10.0.0.3,0.529,1,1934,274363
1466419132,10.0.0.5,10.0.0.3,0.776,0.776,1698,274363
1466419132,10.0.0.6,10.0.0.3,0.427,0.435,5503,274363
1466419132,10.0.0.3,10.0.0.4,1,0.627,1632,277581
1466419132,10.0.0.5,10.0.0.4,0.839,0.761,1603,277581
1466419132,10.0.0.3,10.0.0.5,0.776,0.662,1989,278812
1466419132,10.0.0.4,10.0.0.5,0.776,0.839,1571,278812
1466419132,10.0.0.6,10.0.0.5,0.897,1,1140,278812
1466419132,10.0.0.3,10.0.0.6,0.497,0.442,4639,279639
1466419132,10.0.0.5,10.0.0.6,1,0.94,1088,279639
1466419163,10.0.0.2,10.0.0.1,1,0.886,1155,274402
1466419163,10.0.0.1,10.0.0.2,0.94,1,1088,0
1466419163,10.0.0.3,10.0.0.2,1,0.937,1092,0
1466419163,10.0.0.2,10.0.0.3,0.94,1,1088,274014
1466419163,10.0.0.4,10.0.0.3,0.47,0.776,2802,274014
1466419163,10.0.0.5,10.0.0.3,0.831,0.525,2343,274014
1466419163,10.0.0.6,10.0.0.3,0.349,0.349,8406,274014
1466419163,10.0.0.3,10.0.0.4,0.776,0.525,2509,282557
1466419163,10.0.0.5,10.0.0.4,1,0.701,1458,282557
1466419163,10.0.0.3,10.0.0.5,0.525,0.831,2343,278463
1466419163,10.0.0.4,10.0.0.5,0.701,1,1458,278463
1466419163,10.0.0.6,10.0.0.5,0.894,0.94,1216,278463
1466419163,10.0.0.3,10.0.0.6,0.349,0.263,11166,279395
1466419163,10.0.0.5,10.0.0.6,0.94,0.878,1238,279395
1466419194,10.0.0.2,10.0.0.1,1,1,1024,271738
1466419194,10.0.0.1,10.0.0.2,1,1,1024,0
1466419194,10.0.0.3,10.0.0.2,0.94,0.796,1366,0
1466419194,10.0.0.2,10.0.0.3,0.776,0.94,1401,273007
1466419194,10.0.0.4,10.0.0.3,0.521,0.937,2094,273007
1466419194,10.0.0.5,10.0.0.3,0.584,0.596,2940,273007
1466419194,10.0.0.6,10.0.0.3,0.442,0.282,8184,273007
1466419194,10.0.0.3,10.0.0.4,0.937,0.525,2079,279537
1466419194,10.0.0.5,10.0.0.4,1,0.576,1776,279537
1466419194,10.0.0.3,10.0.0.5,0.627,0.584,2793,282734
1466419194,10.0.0.4,10.0.0.5,0.549,1,1865,282734
1466419194,10.0.0.6,10.0.0.5,0.839,0.831,1467,282734
1466419194,10.0.0.3,10.0.0.6,0.282,0.349,10391,276375
1466419194,10.0.0.5,10.0.0.6,0.878,0.886,1315,276375
1466419225,10.0.0.2,10.0.0.1,1,1,1024,271181
1466419225,10.0.0.1,10.0.0.2,1,1,1024,0
1466419225,10.0.0.3,10.0.0.2,0.944,0.662,1634,0
1466419225,10.0.0.2,10.0.0.3,0.607,0.944,1782,272250
1466419225,10.0.0.4,10.0.0.3,0.419,0.894,2729,272250
1466419225,10.0.0.5,10.0.0.3,0.697,0.643,2280,272250
1466419225,10.0.0.3,10.0.0.4,0.894,0.396,2891,282551
1466419225,10.0.0.5,10.0.0.4,0.94,0.549,1981,282551
1466419225,10.0.0.3,10.0.0.5,0.643,0.697,2280,278108
1466419225,10.0.0.4,10.0.0.5,0.576,0.94,1887,278108
1466419225,10.0.0.6,10.0.0.5,0.831,0.886,1389,278108
1466419225,10.0.0.5,10.0.0.6,0.831,0.886,1389,267181
1466419256,10.0.0.2,10.0.0.1,1,0.886,1155,272683
1466419256,10.0.0.1,10.0.0.2,0.819,1,1249,0
1466419256,10.0.0.3,10.0.0.2,1,1,1024,0
1466419256,10.0.0.2,10.0.0.3,1,1,1024,270683
1466419256,10.0.0.4,10.0.0.3,0.662,0.839,1841,270683
1466419256,10.0.0.5,10.0.0.3,0.831,0.607,2026,270683
1466419256,10.0.0.6,10.0.0.3,0.259,0.274,14412,270683
1466419256,10.0.0.3,10.0.0.4,0.839,0.686,1777,279323
1466419256,10.0.0.5,10.0.0.4,0.886,0.627,1841,279323
1466419256,10.0.0.3,10.0.0.5,0.607,0.788,2137,278551
1466419256,10.0.0.4,10.0.0.5,0.662,0.886,1743,278551
1466419256,10.0.0.6,10.0.0.5,0.662,0.788,1960,278551
1466419256,10.0.0.3,10.0.0.6,0.274,0.207,4194304,277822
1466419256,10.0.0.5,10.0.0.6,0.788,0.662,1960,277822
1466419282,10.0.0.2,10.0.0.1,1,0.682,1500,270083
1466419282,10.0.0.1,10.0.0.2,0.682,1,1500,0
1466419282,10.0.0.3,10.0.0.2,0.94,0.886,1227,0
1466419282,10.0.0.2,10.0.0.3,0.839,0.94,1296,272959
1466419282,10.0.0.4,10.0.0.3,0.407,0.937,2678,272959
1466419282,10.0.0.5,10.0.0.3,0.697,0.831,1764,272959
1466419282,10.0.0.6,10.0.0.3,0.607,0.525,3205,272959
1466419282,10.0.0.3,10.0.0.4,0.886,0.388,2976,281351
1466419282,10.0.0.5,10.0.0.4,1,0.732,1396,281351
1466419282,10.0.0.3,10.0.0.5,0.697,0.732,2000,270526
1466419282,10.0.0.4,10.0.0.5,0.788,1,1299,270526
1466419282,10.0.0.6,10.0.0.5,0.94,0.894,1216,270526
1466419282,10.0.0.3,10.0.0.6,0.584,0.353,4965,278189
1466419282,10.0.0.5,10.0.0.6,0.886,1,1155,278189
1466419313,10.0.0.2,10.0.0.1,1,0.886,1155,272396
1466419313,10.0.0.1,10.0.0.2,0.886,1,1155,0
1466419313,10.0.0.3,10.0.0.2,0.831,0.839,1467,0
1466419313,10.0.0.2,10.0.0.3,0.839,0.878,1389,271857
1466419313,10.0.0.4,10.0.0.3,0.466,0.721,3040,271857
1466419313,10.0.0.5,10.0.0.3,0.662,0.549,2814,271857
1466419313,10.0.0.6,10.0.0.3,0.761,0.259,5200,271857
1466419313,10.0.0.3,10.0.0.4,0.721,0.607,2334,275273
1466419313,10.0.0.5,10.0.0.4,0.937,0.662,1648,275273
1466419313,10.0.0.3,10.0.0.5,0.521,0.662,2962,279725
1466419313,10.0.0.4,10.0.0.5,0.607,0.831,2026,279725
1466419313,10.0.0.6,10.0.0.5,0.819,0.682,1830,279725
1466419313,10.0.0.3,10.0.0.6,0.195,0.662,7879,272111
1466419313,10.0.0.5,10.0.0.6,0.596,0.776,2212,272111
1466419344,10.0.0.2,10.0.0.1,1,0.886,1155,268385
1466419344,10.0.0.1,10.0.0.2,1,1,1024,0
1466419344,10.0.0.3,10.0.0.2,1,0.839,1220,0
1466419344,10.0.0.2,10.0.0.3,0.839,1,1220,272662
1466419344,10.0.0.4,10.0.0.3,0.646,0.886,1785,272662
1466419344,10.0.0.5,10.0.0.3,0.886,0.886,1303,272662
1466419344,10.0.0.6,10.0.0.3,0.662,0.607,2541,272662
1466419344,10.0.0.3,10.0.0.4,0.894,0.646,1769,281307
1466419344,10.0.0.5,10.0.0.4,1,0.831,1231,281307
1466419344,10.0.0.3,10.0.0.5,0.886,0.894,1292,280530
