SystemTime,destinationIP,lastHopIP,linkQuality,neighborLinkQuality,tcEdgeCost,validityTime
1466425348,10.0.0.3,10.0.0.6,0.607,0.607,2771,0
1466425348,10.0.0.5,10.0.0.6,0.94,0.886,1227,0
1466425379,10.0.0.2,10.0.0.1,0.944,1,1083,259952
1466425379,10.0.0.1,10.0.0.2,1,1,1024,273436
1466425379,10.0.0.3,10.0.0.2,1,0.701,1458,273436
1466425379,10.0.0.2,10.0.0.3,0.788,1,1299,277106
1466425379,10.0.0.4,10.0.0.3,1,1,1024,277106
1466425379,10.0.0.5,10.0.0.3,1,1,1024,277106
1466425379,10.0.0.6,10.0.0.3,0.682,0.596,2517,277106
1466425379,10.0.0.3,10.0.0.4,1,1,1024,274728
1466425379,10.0.0.5,10.0.0.4,1,1,1024,274728
1466425379,10.0.0.3,10.0.0.5,1,1,1024,280683
1466425379,10.0.0.4,10.0.0.5,1,1,1024,280683
1466425379,10.0.0.6,10.0.0.5,1,1,1024,280683
1466425379,10.0.0.3,10.0.0.6,0.596,0.662,2592,0
1466425379,10.0.0.5,10.0.0.6,0.886,1,1155,0
1466425405,10.0.0.2,10.0.0.1,0.894,1,1145,281233
1466425405,10.0.0.1,10.0.0.2,1,0.894,1145,261602
1466425405,10.0.0.3,10.0.0.2,0.94,0.721,1507,261602
1466425405,10.0.0.2,10.0.0.3,0.662,0.94,1641,275200
1466425405,10.0.0.4,10.0.0.3,0.831,1,1231,275200
1466425405,10.0.0.5,10.0.0.3,0.94,0.886,1227,275200
1466425405,10.0.0.6,10.0.0.3,0.607,0.643,2619,275200
1466425405,10.0.0.3,10.0.0.4,1,0.894,1145,274628
1466425405,10.0.0.5,10.0.0.4,1,0.894,1145,274628
1466425405,10.0.0.3,10.0.0.5,0.776,0.94,1401,282992
1466425405,10.0.0.4,10.0.0.5,0.894,1,1145,282992
1466425405,10.0.0.6,10.0.0.5,1,0.894,1145,282992
1466425405,10.0.0.3,10.0.0.6,0.561,0.662,2755,0
1466425405,10.0.0.5,10.0.0.6,0.894,1,1145,0
1466425436,10.0.0.2,10.0.0.1,0.894,1,1145,256852
1466425436,10.0.0.1,10.0.0.2,1,0.894,1145,273991
1466425436,10.0.0.3,10.0.0.2,0.788,0.788,1648,273991
1466425436,10.0.0.2,10.0.0.3,0.701,0.788,1850,278561
1466425436,10.0.0.4,10.0.0.3,0.894,0.886,1292,278561
1466425436,10.0.0.5,10.0.0.3,1,0.831,1231,278561
1466425436,10.0.0.6,10.0.0.3,0.886,0.419,2753,278561
1466425436,10.0.0.3,10.0.0.4,0.894,0.886,1292,274478
1466425436,10.0.0.5,10.0.0.4,1,1,1024,274478
1466425436,10.0.0.3,10.0.0.5,0.831,1,1231,281087
1466425436,10.0.0.4,10.0.0.5,1,1,1024,281087
1466425436,10.0.0.6,10.0.0.5,1,1,1024,281087
1466425436,10.0.0.3,10.0.0.6,0.419,0.894,2729,0
1466425436,10.0.0.5,10.0.0.6,1,1,1024,0
1466425467,10.0.0.2,10.0.0.1,1,1,1024,280281
1466425467,10.0.0.1,10.0.0.2,1,1,1024,275746
1466425467,10.0.0.3,10.0.0.2,0.839,0.643,1897,275746
1466425467,10.0.0.2,10.0.0.3,0.697,0.839,1748,277609
1466425467,10.0.0.4,10.0.0.3,0.886,1,1155,277609
1466425467,10.0.0.5,10.0.0.3,1,0.94,1088,277609
1466425467,10.0.0.6,10.0.0.3,0.662,0.682,2264,277609
1466425467,10.0.0.3,10.0.0.4,1,0.831,1231,273627
1466425467,10.0.0.5,10.0.0.4,1,1,1024,273627
1466425467,10.0.0.3,10.0.0.5,0.94,1,1088,281991
1466425467,10.0.0.4,10.0.0.5,1,1,1024,281991
1466425467,10.0.0.6,10.0.0.5,1,1,1024,281991
1466425467,10.0.0.3,10.0.0.6,0.682,0.721,2079,0
1466425467,10.0.0.5,10.0.0.6,1,1,1024,0
1466425498,10.0.0.2,10.0.0.1,1,1,1024,275715
1466425498,10.0.0.1,10.0.0.2,1,1,1024,274591
1466425498,10.0.0.3,10.0.0.2,1,0.886,1155,274591
1466425498,10.0.0.2,10.0.0.3,0.761,1,1345,276454
1466425498,10.0.0.4,10.0.0.3,1,1,1024,276454
1466425498,10.0.0.5,10.0.0.3,0.886,0.894,1292,276454
1466425498,10.0.0.6,10.0.0.3,0.94,0.607,1789,276454
1466425498,10.0.0.3,10.0.0.4,0.94,1,1088,273875
1466425498,10.0.0.5,10.0.0.4,1,1,1024,273875
1466425498,10.0.0.3,10.0.0.5,0.894,1,1145,282239
1466425498,10.0.0.4,10.0.0.5,1,1,1024,282239
1466425498,10.0.0.6,10.0.0.5,1,1,1024,282239
1466425498,10.0.0.3,10.0.0.6,0.607,0.94,1789,0
1466425498,10.0.0.5,10.0.0.6,1,1,1024,0
1466425529,10.0.0.2,10.0.0.1,1,1,1024,279326
1466425529,10.0.0.1,10.0.0.2,1,1,1024,276647
1466425529,10.0.0.3,10.0.0.2,1,0.886,1155,276647
1466425529,10.0.0.2,10.0.0.3,0.721,1,1419,271436
1466425529,10.0.0.4,10.0.0.3,0.886,0.94,1227,271436
1466425529,10.0.0.5,10.0.0.3,0.886,0.937,1232,271436
1466425529,10.0.0.6,10.0.0.3,0.878,0.701,1660,271436
1466425529,10.0.0.3,10.0.0.4,1,0.886,1155,276132
1466425529,10.0.0.5,10.0.0.4,1,0.886,1155,276132
1466425529,10.0.0.3,10.0.0.5,0.944,1,1083,281285
1466425529,10.0.0.4,10.0.0.5,0.94,1,1088,281285
1466425529,10.0.0.6,10.0.0.5,1,1,1024,281285
1466425529,10.0.0.3,10.0.0.6,0.701,0.94,1549,0
1466425529,10.0.0.5,10.0.0.6,1,1,1024,0
1466425555,10.0.0.2,10.0.0.1,1,1,1024,253445
1466425555,10.0.0.1,10.0.0.2,1,1,1024,259644
1466425555,10.0.0.3,10.0.0.2,1,0.886,1155,259644
1466425555,10.0.0.2,10.0.0.3,1,1,1024,271636
1466425555,10.0.0.4,10.0.0.3,1,1,1024,271636
1466425555,10.0.0.5,10.0.0.3,1,0.944,1083,271636
1466425555,10.0.0.6,10.0.0.3,0.831,0.701,1754,271636
1466425555,10.0.0.3,10.0.0.4,1,1,1024,273472
1466425555,10.0.0.5,10.0.0.4,1,1,1024,273472
1466425555,10.0.0.3,10.0.0.5,0.94,1,1088,280281
1466425555,10.0.0.4,10.0.0.5,1,1,1024,280281
1466425555,10.0.0.6,10.0.0.5,1,1,1024,280281
1466425555,10.0.0.3,10.0.0.6,0.497,0.831,2473,0
1466425555,10.0.0.5,10.0.0.6,1,1,1024,0
1466425586,10.0.0.2,10.0.0.1,1,1,1024,258813
1466425586,10.0.0.1,10.0.0.2,0.831,1,1231,273481
1466425586,10.0.0.3,10.0.0.2,1,1,1024,273481
1466425586,10.0.0.2,10.0.0.3,1,1,1024,277457
1466425586,10.0.0.4,10.0.0.3,0.553,0.94,1967,277457
1466425586,10.0.0.5,10.0.0.3,0.732,0.364,3828,277457
1466425586,10.0.0.6,10.0.0.3,0.646,0.156,10088,277457
1466425586,10.0.0.3,10.0.0.4,0.94,0.607,1789,272966
1466425586,10.0.0.5,10.0.0.4,1,0.721,1419,272966
1466425586,10.0.0.3,10.0.0.5,0.364,0.776,3616,281330
1466425586,10.0.0.4,10.0.0.5,0.662,1,1545,281330
1466425586,10.0.0.6,10.0.0.5,0.662,0.831,1858,281330
1466425586,10.0.0.3,10.0.0.6,0.246,0.646,6405,0
1466425586,10.0.0.5,10.0.0.6,0.886,0.662,1743,0
1466425618,10.0.0.2,10.0.0.1,1,0.831,1231,267951
1466425618,10.0.0.1,10.0.0.2,0.94,1,1088,266938
1466425618,10.0.0.3,10.0.0.2,1,0.878,1165,266938
1466425618,10.0.0.2,10.0.0.3,0.796,1,1286,277405
1466425618,10.0.0.4,10.0.0.3,0.627,0.944,1726,277405
1466425618,10.0.0.5,10.0.0.3,0.576,0.721,2461,277405
1466425618,10.0.0.6,10.0.0.3,0.298,0.497,6898,277405
1466425618,10.0.0.3,10.0.0.4,0.944,0.607,1782,273519
1466425618,10.0.0.5,10.0.0.4,0.894,0.831,1377,273519
1466425618,10.0.0.3,10.0.0.5,0.721,0.553,2566,280221
1466425618,10.0.0.4,10.0.0.5,0.886,0.894,1292,280221
1466425618,10.0.0.6,10.0.0.5,0.662,0.886,1743,280221
1466425618,10.0.0.3,10.0.0.6,0.497,0.274,7489,0
1466425618,10.0.0.5,10.0.0.6,0.878,0.682,1708,0
1466425649,10.0.0.2,10.0.0.1,1,1,1024,280077
1466425649,10.0.0.1,10.0.0.2,1,1,1024,275542
1466425649,10.0.0.3,10.0.0.2,1,0.701,1458,275542
1466425649,10.0.0.2,10.0.0.3,0.776,1,1318,267249
1466425649,10.0.0.4,10.0.0.3,0.732,0.944,1477,267249
1466425649,10.0.0.5,10.0.0.3,0.662,0.748,2062,267249
1466425649,10.0.0.6,10.0.0.3,0.396,0.263,9839,267249
1466425649,10.0.0.3,10.0.0.4,0.948,0.761,1418,268084
1466425649,10.0.0.5,10.0.0.4,0.94,0.748,1452,268084
1466425649,10.0.0.3,10.0.0.5,0.623,0.721,2275,284395
1466425649,10.0.0.4,10.0.0.5,0.396,0.894,2891,284395
1466425649,10.0.0.6,10.0.0.5,0.701,0.894,1631,284395
1466425649,10.0.0.3,10.0.0.6,0.31,0.407,8104,0
1466425649,10.0.0.5,10.0.0.6,0.94,0.721,1507,0
